"","time","date.x.x","I.x.x","date.y.x","I.y.x","date.x.y","I.x.y","date.y.y","I.y.y","date","I"
"308",153.5,2021-09-23,7.65374212250631e-05,2021-09-23,0.000239722799464718,2021-09-23,2.45790676419819e-12,2021-09-23,3.11603917335922e-18,2021-09-23,1.95356480658358e-22
"309",154,2021-09-24,7.60261878641496e-05,2021-09-24,0.000229985752205754,2021-09-24,2.1914282549603e-12,2021-09-24,2.65993602107661e-18,2021-09-24,1.61949960755509e-22
"310",154.5,2021-09-24,7.55144872200277e-05,2021-09-24,0.000220632892531802,2021-09-24,1.95379025500899e-12,2021-09-24,2.27055508384077e-18,2021-09-24,1.34254545523437e-22
"311",155,2021-09-25,7.50023923777725e-05,2021-09-25,0.000211649669795123,2021-09-25,1.74187706306906e-12,2021-09-25,1.93814156868474e-18,2021-09-25,1.11294140331156e-22
"312",155.5,2021-09-25,7.4489975567922e-05,2021-09-25,0.000203022049543049,2021-09-25,1.55290893769625e-12,2021-09-25,1.65436595760804e-18,2021-09-25,9.22594305729671e-23
"313",156,2021-09-26,7.39773081586508e-05,2021-09-26,0.00019473649738273,2021-09-26,1.3844059427881e-12,2021-09-26,1.4121158918938e-18,2021-09-26,7.64793928932803e-23
"314",156.5,2021-09-26,7.34644606484026e-05,2021-09-26,0.00018677996319994,2021-09-26,1.23415567587805e-12,2021-09-26,1.20531842530903e-18,2021-09-26,6.33976713617642e-23
"315",157,2021-09-27,7.29515026589776e-05,2021-09-27,0.000179139865736155,2021-09-27,1.10018446311959e-12,2021-09-27,1.0287882176258e-18,2021-09-27,5.25529880692116e-23
"316",157.5,2021-09-27,7.24385029290673e-05,2021-09-27,0.000171804077526802,2021-09-27,9.80731649357165e-13,2021-09-27,8.78097885255615e-19,2021-09-27,4.35628993573076e-23
"317",158,2021-09-28,7.19255293082297e-05,2021-09-28,0.000164760910202404,2021-09-28,8.74226651424913e-13,2021-09-28,7.49467277165779e-19,2021-09-28,3.61103264551373e-23
"318",158.5,2021-09-28,7.14126487513007e-05,2021-09-28,0.00015799910015326,2021-09-28,7.79268478317501e-13,2021-09-28,6.39668915319845e-19,2021-09-28,2.9932386796408e-23
"319",159,2021-09-29,7.08999273132326e-05,2021-09-29,0.000151507794557319,2021-09-29,6.94607453591332e-13,2021-09-29,5.45947241342157e-19,2021-09-29,2.48111331553811e-23
"320",159.5,2021-09-29,7.03874301443547e-05,2021-09-29,0.000145276537770056,2021-09-29,6.19128903682266e-13,2021-09-29,4.6594965493528e-19,2021-09-29,2.05658748044098e-23
"321",160,2021-09-30,6.98752214860497e-05,2021-09-30,0.000139295258074352,2021-09-30,5.51838601128641e-13,2021-09-30,3.97667623314308e-19,2021-09-30,1.70468105157892e-23
"322",160.5,2021-09-30,6.93633646668378e-05,2021-09-30,0.000133554254787679,2021-09-30,4.91849774287916e-13,2021-09-30,3.39386391856414e-19,2021-09-30,1.41297493579225e-23
"323",161,2021-10-01,6.88519220988629e-05,2021-10-01,0.000128044185723266,2021-10-01,4.38371515319951e-13,2021-10-01,2.896420405298e-19,2021-10-01,1.17117334901647e-23
"324",161.5,2021-10-01,6.83409552747737e-05,2021-10-01,0.000122756055001381,2021-10-01,3.90698436237033e-13,2021-10-01,2.47184813788845e-19,2021-10-01,9.70740888545225e-24
"325",162,2021-10-02,6.78305247649936e-05,2021-10-02,0.000117681201206339,2021-10-02,3.4820143892051e-13,2021-10-02,2.10947808052026e-19,2021-10-02,8.04601621915283e-24
"326",162.5,2021-10-02,6.73206902153709e-05,2021-10-02,0.000112811285884446,2021-10-02,3.10319479381699e-13,2021-10-02,1.80020234504405e-19,2021-10-02,6.66889598061657e-24
"327",163,2021-10-03,6.68115103452047e-05,2021-10-03,0.000108138282377702,2021-10-03,2.76552219384525e-13,2021-10-03,1.53624589109127e-19,2021-10-03,5.52741995714712e-24
"328",163.5,2021-10-03,6.63030429456374e-05,2021-10-03,0.000103654464987747,2021-10-03,2.46453470013094e-13,2021-10-03,1.31097159211226e-19,2021-10-03,4.58127624425581e-24
"329",164,2021-10-04,6.57953448784086e-05,2021-10-04,9.93523984642724e-05,2021-10-04,2.19625342005912e-13,2021-10-04,1.11871379397226e-19,2021-10-04,3.79704737836315e-24
"330",164.5,2021-10-04,6.52884720749623e-05,2021-10-04,9.5224927811884e-05,2021-10-04,1.95713026820755e-13,2021-10-04,9.54636204077268e-20,2021-10-04,3.14703150585304e-24
"331",165,2021-10-05,6.47824795359011e-05,2021-10-05,9.12651684091776e-05,2021-10-05,1.74400140557375e-13,2021-10-05,8.14610556577836e-20,2021-10-05,2.60826505823447e-24
"332",165.5,2021-10-05,6.42774213307801e-05,2021-10-05,8.74664964336615e-05,2021-10-05,1.55404570153891e-13,2021-10-05,6.95113018138671e-20,2021-10-05,2.16171249790027e-24
"333",166,2021-10-06,6.37733505982334e-05,2021-10-06,8.38225395860061e-05,2021-10-06,1.38474767780407e-13,2021-10-06,5.93135741987762e-20,2021-10-06,1.7915945820399e-24
"334",166.5,2021-10-06,6.32703195464269e-05,2021-10-06,8.03271681070056e-05,2021-10-06,1.23386445163518e-13,2021-10-06,5.06111356509698e-20,2021-10-06,1.48483147053545e-24
"335",167,2021-10-07,6.27683794538294e-05,2021-10-07,7.69744860805676e-05,2021-10-07,1.09939624762576e-13,2021-10-07,4.31848497955045e-20,2021-10-07,1.23058104871122e-24
"336",167.5,2021-10-07,6.22675806702955e-05,2021-10-07,7.37588230159894e-05,2021-10-07,9.79560093495476e-14,2021-10-07,3.68476772957469e-20,2021-10-07,1.01985618989519e-24
"337",168,2021-10-08,6.17679726184542e-05,2021-10-08,7.06747257027589e-05,2021-10-08,8.7276635678416e-14,2021-10-08,3.1439977236555e-20,2021-10-08,8.45207463876912e-25
"338",168.5,2021-10-08,6.12696037953939e-05,2021-10-08,6.77169503311042e-05,2021-10-08,7.77597816206875e-14,2021-10-08,2.68254959285915e-20,2021-10-08,7.00460103358165e-25
"339",169,2021-10-09,6.07725217746398e-05,2021-10-09,6.48804548715313e-05,2021-10-09,6.92790994380104e-14,2021-10-09,2.28879426220989e-20,2021-10-09,5.80495952534428e-25
"340",169.5,2021-10-09,6.02767732084138e-05,2021-10-09,6.21603917066111e-05,2021-10-09,6.17219508037164e-14,2021-10-09,1.95280663058201e-20,2021-10-09,4.81072707303698e-25
"341",170,2021-10-10,5.97824038301727e-05,2021-10-10,5.95521005083208e-05,2021-10-10,5.49879218100862e-14,2021-10-10,1.66611603092573e-20,2021-10-10,3.98674071075994e-25
"342",170.5,2021-10-10,5.92894584574159e-05,2021-10-10,5.70511013542965e-05,2021-10-10,4.8987498541183e-14,2021-10-10,1.4214932137135e-20,2021-10-10,3.30385540021857e-25
"343",171,2021-10-11,5.87979809947559e-05,2021-10-11,5.46530880764184e-05,2021-10-11,4.36408858824006e-14,2021-10-11,1.21276851111436e-20,2021-10-11,2.73791435221826e-25
"344",171.5,2021-10-11,5.83080144372462e-05,2021-10-11,5.23539218352264e-05,2021-10-11,3.8876954104433e-14,2021-10-11,1.03467662041511e-20,2021-10-11,2.268895483778e-25
"345",172,2021-10-12,5.7819600873958e-05,2021-10-12,5.01496249137467e-05,2021-10-12,3.46322994252799e-14,2021-10-12,8.82724112113837e-21,2021-10-12,1.88020388904651e-25
"346",172.5,2021-10-12,5.73327814917999e-05,2021-10-12,4.8036374724401e-05,2021-10-12,3.08504062406963e-14,2021-10-12,7.53076337574158e-21,2021-10-12,1.55808535213134e-25
"347",173,2021-10-13,5.68475965795736e-05,2021-10-13,4.60104980227702e-05,2021-10-13,2.74809000403731e-14,2021-10-13,6.42460897375249e-21,2021-10-13,1.29114019963167e-25
"348",173.5,2021-10-13,5.63640855322592e-05,2021-10-13,4.40684653220865e-05,2021-10-13,2.44788812112845e-14,2021-10-13,5.48085246677233e-21,2021-10-13,1.06992033051303e-25
"349",174,2021-10-14,5.58822868555228e-05,2021-10-14,4.22068855024396e-05,2021-10-14,2.18043309863537e-14,2021-10-14,4.67566368421699e-21,2021-10-14,8.86595195696802e-26
"350",174.5,2021-10-14,5.54022381704406e-05,2021-10-14,4.04225006087929e-05,2021-10-14,1.9421581739584e-14,2021-10-14,3.98870747867788e-21,2021-10-14,7.34674932769356e-26
"351",175,2021-10-15,5.49239762184319e-05,2021-10-15,3.87121808320245e-05,2021-10-15,1.72988446702626e-14,2021-10-15,3.40263140395281e-21,2021-10-15,6.08780878291328e-26
"352",175.5,2021-10-15,5.4447536866396e-05,2021-10-15,3.7072919667329e-05,2021-10-15,1.54077886697023e-14,2021-10-15,2.90262845152422e-21,2021-10-15,5.04455352399002e-26
"353",176,2021-10-16,5.39729551120444e-05,2021-10-16,3.55018292444329e-05,2021-10-16,1.37231648339635e-14,2021-10-16,2.47606385508944e-21,2021-10-16,4.18003996684333e-26
"354",176.5,2021-10-16,5.35002650894248e-05,2021-10-16,3.3996135824207e-05,2021-10-16,1.22224716837951e-14,2021-10-16,2.11215658108596e-21,2021-10-16,3.46365095590897e-26
"355",177,2021-10-17,5.30295000746271e-05,2021-10-17,3.25531754563777e-05,2021-10-17,1.08856566864095e-14,2021-10-17,1.80170749626741e-21,2021-10-17,2.87001264291511e-26
"356",177.5,2021-10-17,5.25606924916684e-05,2021-10-17,3.11703897931685e-05,2021-10-17,9.69485014958904e-15,2021-10-17,1.53686737565476e-21,2021-10-17,2.37809675816118e-26
"357",178,2021-10-18,5.20938739185482e-05,2021-10-18,2.98453220538288e-05,2021-10-18,8.63412798319458e-15,2021-10-18,1.31093891497117e-21,2021-10-18,1.97047654930054e-26
"358",178.5,2021-10-18,5.16290750934696e-05,2021-10-18,2.85756131351316e-05,2021-10-18,7.68930020193785e-15,2021-10-18,1.11820776603925e-21,2021-10-18,1.63271009016843e-26
"359",179,2021-10-19,5.11663259212188e-05,2021-10-19,2.73589978630478e-05,2021-10-19,6.847722381204e-15,2021-10-19,9.53798342982538e-22,2021-10-19,1.35282916142501e-26
"360",179.5,2021-10-19,5.07056554796983e-05,2021-10-19,2.61933013809327e-05,2021-10-19,6.09812757918087e-15,2021-10-19,8.13550769709558e-22,2021-10-19,1.12091563443345e-26
"361",180,2021-10-20,5.02470920266063e-05,2021-10-20,2.50764356696795e-05,2021-10-20,5.43047650748436e-15,2021-10-20,6.93915870675525e-22,2021-10-20,9.28750381466119e-27
"362",180.5,2021-10-20,4.97906630062583e-05,2021-10-20,2.40063961954235e-05,2021-10-20,4.83582397237261e-15,2021-10-20,5.91865560641574e-22,2021-10-20,7.69522298127875e-27
"363",181,2021-10-21,4.93363950565434e-05,2021-10-21,2.29812586804985e-05,2021-10-21,4.30619982264297e-15,2021-10-21,5.04816376462614e-22,2021-10-21,6.37587148255035e-27
"364",181.5,2021-10-21,4.88843140160098e-05,2021-10-21,2.19991759934687e-05,2021-10-21,3.83450283119507e-15,2021-10-21,4.30564224548388e-22,2021-10-21,5.28267702474052e-27
"365",182,2021-10-22,4.84344449310756e-05,2021-10-22,2.10583751541809e-05,2021-10-22,3.41440610751311e-15,2021-10-22,3.67228699852858e-22,2021-10-22,4.37688101250277e-27
"366",182.5,2021-10-22,4.79868120633566e-05,2021-10-22,2.0157154449893e-05,2021-10-22,3.0402727901928e-15,2021-10-22,3.13205573137097e-22,2021-10-22,3.62636583156514e-27
"367",183,2021-10-23,4.75414388971074e-05,2021-10-23,1.92938806586573e-05,2021-10-23,2.70708090409831e-15,2021-10-23,2.67126248866816e-22,2021-10-23,3.00451721965165e-27
"368",183.5,2021-10-23,4.70983481467703e-05,2021-10-23,1.84669863762444e-05,2021-10-23,2.41035638755091e-15,2021-10-23,2.27823171609957e-22,2021-10-23,2.48928147431566e-27
"369",184,2021-10-24,4.66575617646257e-05,2021-10-24,1.76749674430084e-05,2021-10-24,2.14611340270569e-15,2021-10-24,1.94300308599489e-22,2021-10-24,2.06238413647962e-27
"370",184.5,2021-10-24,4.62191009485395e-05,2021-10-24,1.69163804672025e-05,2021-10-24,1.91080113837319e-15,2021-10-24,1.6570796398441e-22,2021-10-24,1.70868249944691e-27
"371",185,2021-10-25,4.57829861498017e-05,2021-10-25,1.61898404413585e-05,2021-10-25,1.70125640024896e-15,2021-10-25,1.41321289419943e-22,2021-10-25,1.41562902671929e-27
"372",185.5,2021-10-25,4.53492370810525e-05,2021-10-25,1.54940184484534e-05,2021-10-25,1.51466135994664e-15,2021-10-25,1.20521948788291e-22,2021-10-25,1.17282668535534e-27
"373",186,2021-10-26,4.49178727242883e-05,2021-10-26,1.48276394546839e-05,2021-10-26,1.34850590239169e-15,2021-10-26,1.02782474335027e-22,2021-10-26,9.71660453468544e-28
"374",186.5,2021-10-26,4.44889113389453e-05,2021-10-26,1.41894801857717e-05,2021-10-26,1.2005540719166e-15,2021-10-26,8.76529193514674e-23,2021-10-26,8.04991955703407e-28
"375",187,2021-10-27,4.40623704700544e-05,2021-10-27,1.35783670838218e-05,2021-10-27,1.06881417160055e-15,2021-10-27,7.47494704363429e-23,2021-10-27,6.66906414398672e-28
"376",187.5,2021-10-27,4.36382669564627e-05,2021-10-27,1.29931743418476e-05,2021-10-27,9.5151211873004e-16,2021-10-27,6.3744731786718e-23,2021-10-27,5.52502955605069e-28
"377",188,2021-10-28,4.32166169391172e-05,2021-10-28,1.24328220131744e-05,2021-10-28,8.47067702354384e-16,2021-10-28,5.43594361416354e-23,2021-10-28,4.57720843621113e-28
"378",188.5,2021-10-28,4.27974358694061e-05,2021-10-28,1.18962741930199e-05,2021-10-28,7.54073427339005e-16,2021-10-28,4.63553729933804e-23,2021-10-28,3.79195489492979e-28
"379",189,2021-10-29,4.23807385175531e-05,2021-10-29,1.13825372696397e-05,2021-10-29,6.71275663583707e-16,2021-10-29,3.9529355396297e-23,2021-10-29,3.1413913296108e-28
"380",189.5,2021-10-29,4.19665389810599e-05,2021-10-29,1.08906582425144e-05,2021-10-29,5.97557849623981e-16,2021-10-29,3.37080729148632e-23,2021-10-29,2.60241970898626e-28
"381",190,2021-10-30,4.15548506931933e-05,2021-10-30,1.04197231051346e-05,2021-10-30,5.31925527072071e-16,2021-10-30,2.87437006211186e-23,2021-10-30,2.15590229269966e-28
"382",190.5,2021-10-30,4.11456864315116e-05,2021-10-30,9.96885529002477e-06,2021-10-30,4.7349300663976e-16,2021-10-30,2.45101531397885e-23,2021-10-30,1.78598275645423e-28
"383",191,2021-10-31,4.07390583264275e-05,2021-10-31,9.53721417372557e-06,2021-10-31,4.21471488136174e-16,2021-10-31,2.08998890283067e-23,2021-10-31,1.47952366568798e-28
"384",191.5,2021-10-31,4.03349778698016e-05,2021-10-31,9.12399363952974e-06,2021-10-31,3.75158476136544e-16,2021-10-31,1.78211846787366e-23,2021-10-31,1.22564036175022e-28
