"","inc","inc.bot","inc.top","date"
"219",2.90667930618562e-05,3.70313946385785e-07,5.77632721773267e-05,2021-06-19
"220",2.77644982669503e-05,3.26518884605341e-07,5.52024776492952e-05,2021-06-20
"221",2.65118422293357e-05,2.87796674282742e-07,5.27358877843886e-05,2021-06-21
"222",2.53074086598566e-05,2.53573527278428e-07,5.03612437924348e-05,2021-06-22
"223",2.41498003899854e-05,2.23338788869858e-07,4.8076261991101e-05,2021-06-23
"224",2.30376394056109e-05,1.96638214627565e-07,4.58786405965943e-05,2021-06-24
"225",2.19695670188186e-05,1.73067935366483e-07,4.37660661022707e-05,2021-06-25
"226",2.09442441482734e-05,1.52269043188445e-07,4.17362192533583e-05,2021-06-26
"227",1.99603516823683e-05,1.33922737732966e-07,3.97867806270037e-05,2021-06-27
"228",1.90165909025389e-05,1.17745977350053e-07,3.79154358277277e-05,2021-06-28
"229",1.81116839470802e-05,1.03487585036133e-07,3.61198803091244e-05,2021-06-29
"230",1.72443742984707e-05,9.09247636661351e-08,3.43978238332752e-05,2021-06-30
"231",1.64134272796106e-05,7.98599793433765e-08,3.27469945798777e-05,2021-07-01
"232",1.56176305465589e-05,7.01181756043995e-08,3.11651429175134e-05,2021-07-02
"233",1.48557945672996e-05,6.15442847869989e-08,2.96500448498122e-05,2021-07-03
"234",1.41267530778218e-05,5.40010061231728e-08,2.81995051495204e-05,2021-07-04
"235",1.34293635083595e-05,4.73668230798675e-08,2.68113601936391e-05,2021-07-05
"236",1.27625073740311e-05,4.1534235162755e-08,2.54834805128995e-05,2021-07-06
"237",1.21250906253531e-05,3.64081818439079e-08,2.42137730688624e-05,2021-07-07
"238",1.15160439551952e-05,3.19046384936207e-08,2.30001832718968e-05,2021-07-08
"239",1.09343230597055e-05,2.79493662088494e-08,2.18406967532022e-05,2021-07-09
"240",1.03789088515758e-05,2.44767992534926e-08,2.07333409038981e-05,2021-07-10
"241",9.84880762474915e-06,2.1429055475398e-08,1.96761861940229e-05,2021-07-11
"242",9.3430511703074e-06,1.87550565567024e-08,1.86673472840581e-05,2021-07-12
"243",8.86069684382087e-06,1.64097463018876e-08,1.77049839413399e-05,2021-07-13
"244",8.40082758490685e-06,1.43533963846332e-08,1.67873017734291e-05,2021-07-14
"245",7.96255189013567e-06,1.25509900720448e-08,1.59125527901993e-05,2021-07-15
"246",7.54500374074975e-06,1.09716754340152e-08,1.50790358060655e-05,2021-07-16
"247",7.1473424869296e-06,9.58828043633796e-09,1.42850966934229e-05,2021-07-17
"248",6.7687526905567e-06,8.37688311790127e-09,1.35291284979955e-05,2021-07-18
"249",6.40844392859326e-06,7.31643077322759e-09,1.28095714264133e-05,2021-07-19
"250",6.06565055932766e-06,6.38840270944693e-09,1.21249127159459e-05,2021-07-20
"251",5.73963145382669e-06,5.57651172850636e-09,1.14736863959249e-05,2021-07-21
"252",5.42966969499634e-06,4.86644000739195e-09,1.08544729499853e-05,2021-07-22
"253",5.1350722466856e-06,4.24560551718867e-09,1.0265898887854e-05,2021-07-23
"254",4.855169595276e-06,3.70295554121006e-09,9.7066362350108e-06,2021-07-24
"255",4.58931536618716e-06,3.22878422799757e-09,9.17540194814633e-06,2021-07-25
"256",4.33688591769785e-06,2.81457145108009e-09,8.67095726394462e-06,2021-07-26
"257",4.09727991443649e-06,2.45284054795085e-09,8.19210698832502e-06,2021-07-27
"258",3.86991788283598e-06,2.13703277934714e-09,7.7376987328926e-06,2021-07-28
"259",3.65424175077859e-06,1.8613965898494e-09,7.30662210496733e-06,2021-07-29
"260",3.44971437357837e-06,1.62088996498549e-09,6.89780785719176e-06,2021-07-30
"261",3.25581904836348e-06,1.41109437108228e-09,6.51022700235587e-06,2021-07-31
"262",3.07205901883028e-06,1.22813893444328e-09,6.14288989872612e-06,2021-08-01
"263",2.89795697224662e-06,1.06863366820533e-09,5.79484531082504e-06,2021-08-02
"264",2.733054530484e-06,9.29610690384151e-10,5.46517945027762e-06,2021-08-03
"265",2.57691173675959e-06,8.08472496908055e-10,5.15301500102228e-06,2021-08-04
"266",2.42910653966875e-06,7.02946460437757e-10,4.85751013287706e-06,2021-08-05
"267",2.28923427598899e-06,6.11044820892444e-10,4.57785750715709e-06,2021-08-06
"268",2.156907153637e-06,5.31029518121492e-10,4.31328327775587e-06,2021-08-07
"269",2.03175373606239e-06,4.6138129221818e-10,4.06304609083256e-06,2021-08-08
"270",1.91341381755337e-06,3.91549118486235e-10,3.82643608598826e-06,2021-08-09
"271",1.80155075451675e-06,3.27607465433638e-10,3.60277390156807e-06,2021-08-10
"272",1.69584181528311e-06,2.73944075623487e-10,3.39140968649059e-06,2021-08-11
"273",1.59597552805681e-06,2.28935329552564e-10,3.19172212078407e-06,2021-08-12
"274",1.50165432797747e-06,1.91209157899243e-10,3.00311744679703e-06,2021-08-13
"275",1.41259405988025e-06,1.59606908857583e-10,2.82502851285164e-06,2021-08-14
"276",1.32852349088696e-06,1.33150854392551e-10,2.65691383091952e-06,2021-08-15
