"","date","inc","inc.top","inc.bot","pop","time_point","week","group"
"248",2021-07-18,0.00789579704336281,0.0157915937229411,3.6378456632177e-10,295910,86,12,"d2"
"249",2021-07-19,0.00791955551187109,0.0158391106895918,3.34150413986654e-10,295910,87,12,"d2"
"250",2021-07-20,0.00815117144670342,0.0163023425864177,3.06989187072228e-10,295910,88,13,"d2"
"251",2021-07-21,0.00835964832096362,0.0167192963598436,2.82083672226873e-10,295910,89,13,"d2"
"252",2021-07-22,0.00849569399397194,0.0169913877287062,2.59237686774443e-10,295910,90,13,"d2"
"253",2021-07-23,0.00855512947272695,0.0171102587071802,2.38273709132206e-10,295910,91,13,"d2"
"254",2021-07-24,0.00853663883641789,0.0170732774538049,2.19030827887797e-10,295910,92,13,"d2"
"255",2021-07-25,0.0084418345962795,0.016883668991196,2.01362959800275e-10,295910,93,13,"d2"
"256",2021-07-26,0.00827508584974962,0.0165501715143619,1.85137295520751e-10,295910,94,13,"d2"
"257",2021-07-27,0.00804313609730189,0.0160862720243708,1.70232938821456e-10,295910,95,14,"d2"
"258",2021-07-28,0.00775456466156693,0.0155091291665942,1.56539710862011e-10,295910,96,14,"d2"
"259",2021-07-29,0.00745548821247094,0.0149109762809848,1.43957095738495e-10,295910,97,14,"d2"
"260",2021-07-30,0.00736701536234051,0.0147340305922877,1.32393307442565e-10,295910,98,14,"d2"
"261",2021-07-31,0.00727133366117315,0.0145426672005818,1.2176446155692e-10,295910,99,14,"d2"
"262",2021-08-01,0.00712160901664392,0.014243217921294,1.11993837654478e-10,295910,100,14,"d2"
"263",2021-08-02,0.00692300549703465,0.0138460108910581,1.03011220552928e-10,295910,101,14,"d2"
"264",2021-08-03,0.00668185845890063,0.0133637168230489,9.47523103865925e-11,295910,102,15,"d2"
"265",2021-08-04,0.00640527578790857,0.0128105514886589,8.71581929610097e-11,295910,103,15,"d2"
"266",2021-08-05,0.00615927381840116,0.0123185475566275,8.0174863107386e-11,295910,104,15,"d2"
"267",2021-08-06,0.00599707298280973,0.0119941458918667,7.3752794798775e-11,295910,105,15,"d2"
"268",2021-08-07,0.00596372575116249,0.0119274514344784,6.78465526642523e-11,295910,106,15,"d2"
"269",2021-08-08,0.00602878786245807,0.0120575756625017,6.24144402713059e-11,295910,107,15,"d2"
