"","date","inc","inc.top","inc.bot","pop","time_point","week","group"
"107",2021-08-07,0.00417519374936855,0.0070944277433526,0.0012559597553845,765417,106,15,"d1"
"108",2021-08-08,0.00435954986678935,0.00752199138156348,0.00119710835201523,765417,107,15,"d1"
"109",2021-08-09,0.00455714955469187,0.00797981886960404,0.00113448023977971,765417,108,15,"d1"
"110",2021-08-10,0.00480730100650069,0.00854140389999224,0.00107319811300913,765417,109,16,"d1"
"111",2021-08-11,0.00505511493135396,0.00909655379508774,0.00101367606762019,765417,110,16,"d1"
"112",2021-08-12,0.005295899451541,0.00963576507083509,0.00095603383224692,765417,111,16,"d1"
"113",2021-08-13,0.00552456757250813,0.0101487674255041,0.000900367719512109,765417,112,16,"d1"
"114",2021-08-14,0.00573580539497015,0.0106248586108173,0.000846752179123058,765417,113,16,"d1"
"115",2021-08-15,0.00592428074014699,0.0110533200460927,0.00079524143420132,765417,114,16,"d1"
"116",2021-08-16,0.00608488162031879,0.011423892077187,0.000745871163450575,765417,115,16,"d1"
"117",2021-08-17,0.00621296876160805,0.0117272773264959,0.000698660196720248,765417,116,17,"d1"
"118",2021-08-18,0.00630462235975089,0.0119556325231165,0.00065361219638526,765417,117,17,"d1"
"119",2021-08-19,0.00635686134595877,0.0121030053903046,0.000610717301612897,765417,118,17,"d1"
"120",2021-08-20,0.0063678143235512,0.012165674930165,0.000569953716937336,765417,119,17,"d1"
"121",2021-08-21,0.0063368252015772,0.0121423611726036,0.000531289230550842,765417,120,17,"d1"
"122",2021-08-22,0.0062644830068718,0.0120342833624312,0.000494682651312372,765417,121,17,"d1"
"123",2021-08-23,0.00615257345355784,0.0118450617504616,0.000460085156654035,765417,122,17,"d1"
"124",2021-08-24,0.00600395827544298,0.011580475004552,0.000427441546334002,765417,123,18,"d1"
"125",2021-08-25,0.00596313571146747,0.0115295800235809,0.000396691399354071,765417,124,18,"d1"
"126",2021-08-26,0.00607722446538432,0.0117866787974158,0.000367770133352855,765417,125,18,"d1"
"127",2021-08-27,0.00623370497594948,0.0121267999844694,0.000340609967429589,765417,126,18,"d1"
"128",2021-08-28,0.0063561139745577,0.0123970871584351,0.000315140790680252,765417,127,18,"d1"
"129",2021-08-29,0.00644115680190362,0.0125910226640365,0.000291290939770746,765417,128,18,"d1"
"130",2021-08-30,0.00648649443650478,0.0127040009833447,0.000268987889664891,765417,129,18,"d1"
"131",2021-08-31,0.00649086638396616,0.0127335739057313,0.000248158862200964,765417,130,19,"d1"
"132",2021-09-01,0.0064541515225609,0.0126795716875211,0.000228731357600698,765417,131,19,"d1"
"133",2021-09-02,0.00637736143112651,0.0125440892480248,0.000210633614228198,765417,132,19,"d1"
"134",2021-09-03,0.00626256763523245,0.0123313402684453,0.000193795002019669,765417,133,19,"d1"
