"","date","inc.x","inc.bot.x","inc.top.x","inc.y","inc.bot.y","inc.top.y"
"111",2021-08-11,0.00679669629352112,0.000829116051426049,0.0127642765356162,0.00569279678539669,5.58294472351081e-06,0.0113800106260699
"112",2021-08-12,0.00708397740054491,0.000768161112682365,0.0133997936884074,0.00564463072985152,4.66353715909668e-06,0.0112845979225439
"113",2021-08-13,0.00733881068563666,0.000710854545151291,0.0139667668261221,0.00556828389539678,3.89553409821795e-06,0.0111326722566953
"114",2021-08-14,0.00755348839755605,0.000657079037018829,0.0144498977580933,0.00546555527660824,3.25400435875442e-06,0.0109278565488577
"115",2021-08-15,0.00772114297861609,0.000606706941674606,0.0148355790155576,0.00533870873684711,2.71812160317159e-06,0.010674699352091
"116",2021-08-16,0.00785399085033393,0.000559602859531528,0.0151483788411363,0.0051903722504481,2.27048863466036e-06,0.0103784740122615
"117",2021-08-17,0.0080698407252244,0.000515625924879343,0.0156240555255695,0.00502342961093972,1.89657287675355e-06,0.0100449626490027
"118",2021-08-18,0.00825448916645738,0.000474631812234175,0.0160343465206806,0.00492327093741719,1.58423475555957e-06,0.00984495764007882
"119",2021-08-19,0.0083730578110757,0.000436474479345496,0.0163096411428059,0.00484715019994523,1.32333370529016e-06,0.00969297706618517
"120",2021-08-20,0.00842111459553333,0.00040100766574341,0.0164412215253232,0.00475094189669198,1.1053990277589e-06,0.00950077839435619
"121",2021-08-21,0.00839686638950803,0.000368086166630694,0.0164256466123854,0.00464140493591199,9.23354935093674e-07,0.00928188651688888
"122",2021-08-22,0.00830126447038936,0.000337566902205786,0.016264962038573,0.00453059925522018,7.71290859206345e-07,0.00906042721958116
"123",2021-08-23,0.00813788844382153,0.000309309802285261,0.0159664670853578,0.00440571811714902,6.44269577884423e-07,0.00881079196472016
"124",2021-08-24,0.00791262732358049,0.000283178525498248,0.0155420761216627,0.00429585530365821,5.38166932852626e-07,0.00859117244038356
"125",2021-08-25,0.00766132273083237,0.000259041031453237,0.0150636044302115,0.00420144373214974,4.49537939262998e-07,0.00840243792636022
"126",2021-08-26,0.00754991558477059,0.000236770023214701,0.0148630611463265,0.00409438253806738,3.75504941836056e-07,0.00818838957119293
"127",2021-08-27,0.00742233959206593,0.000216243276242537,0.0146284359078893,0.00397623944195152,3.13664187921604e-07,0.00795216521971512
"128",2021-08-28,0.00725119489297209,0.000197343868697132,0.014305045917247,0.00387226700830765,2.62007785184417e-07,0.00774427200883011
"129",2021-08-29,0.00705423736805944,0.000179960326740574,0.0139285144093783,0.00382101097899442,2.18858510769872e-07,0.00764180309947808
"130",2021-08-30,0.00683094219278383,0.000163986697203864,0.0134978976883638,0.00375740615700045,1.82815355822338e-07,0.00751462949864508
"131",2021-08-31,0.00671251869978069,0.000149322558765674,0.0132757148407957,0.00368426452099058,1.52708037618917e-07,0.00736837633394354
"132",2021-09-01,0.00659317123997657,0.00013587298161848,0.0130504694983346,0.00369000069840869,1.27559002629625e-07,0.00737987383781475
"133",2021-09-02,0.00643783098582902,0.000123548444494715,0.0127521135271634,0.00371214399394905,1.06551686955259e-07,0.00742418143621115
"134",2021-09-03,0.00625037485675162,0.00011226471689671,0.0123884849966065,0.00372233621380335,8.90040037084754e-08,0.00744458342360299
"135",2021-09-04,0.00603510660500536,0.000101717606601484,0.0119684956034092,0.00372051194880502,7.4346196578718e-08,0.00744094955141346
"136",2021-09-05,0.00584737898265267,9.19155207397177e-05,0.0116028424445656,0.00370676364911942,6.21023405611734e-08,0.00741346519589828
"137",2021-09-06,0.00578098680350505,8.30152285377678e-05,0.0114789583784724,0.00368133771605034,5.18748892319596e-08,0.00736262355721144
"138",2021-09-07,0.0056857777627238,7.4938800709587e-05,0.011296616724738,0.00364462637621288,4.33317668581737e-08,0.0072892094206589
"139",2021-09-08,0.00556388283158596,6.76144353488015e-05,0.0110601512278231,0.00359715576623915,3.61955862516489e-08,0.00719427533689205
"140",2021-09-09,0.00541790587316976,6.09760531376022e-05,0.010774835693202,0.00354242103997143,3.02346422907005e-08,0.00708481184530056
"141",2021-09-10,0.00525080560835412,5.49629085578576e-05,0.0104466483081504,0.00352303192445075,2.52553886847593e-08,0.00704603859351281
"142",2021-09-11,0.00506577206032147,4.95192182669439e-05,0.010082024902376,0.00350596083540965,2.10961537138725e-08,0.00701190057466559
"143",2021-09-12,0.00486610544373069,4.45938073825243e-05,0.00968761708007886,0.00347924911806924,1.76218909017994e-08,0.00695848061424758
"144",2021-09-13,0.00465510424615336,4.01397740758256e-05,0.00927006871823089,0.00344325122092476,1.47197941837118e-08,0.00688648772205535
"145",2021-09-14,0.00443596758659391,3.61141725914669e-05,0.00883582100059636,0.00339841631907368,1.2295635198158e-08,0.00679682034251217
"146",2021-09-15,0.00421171509233965,3.247771458446e-05,0.00839095247009484,0.00334527709258403,1.0270703779216e-08,0.00669054391446427
"147",2021-09-16,0.00398512574626758,2.91944884835822e-05,0.00794105700405157,0.00328443706011126,8.57925230983352e-09,0.00656886554097021
"148",2021-09-17,0.00375869559966708,2.62316964479268e-05,0.00749115950288624,0.00321655695721964,7.16636095708359e-09,0.00643310674807833
"149",2021-09-18,0.00353461302816676,2.35594083739587e-05,0.00704566664795955,0.00314234065174036,5.98615447560782e-09,0.00628467531732625
"150",2021-09-19,0.00331474937058584,2.11503323285752e-05,0.00660834840884311,0.00306252106631642,5.00031268054805e-09,0.00612503713232015
"151",2021-09-20,0.00310066231794218,1.897960072493e-05,0.00618234503515942,0.00297784653491837,4.17682622641095e-09,0.00595568889301052
"152",2021-09-21,0.00289360926088719,1.70245715182074e-05,0.00577019395025617,0.00290581312088045,3.48895729314779e-09,0.00581162275280361
"153",2021-09-22,0.00269456788767708,1.52646436747691e-05,0.00537387113167938,0.00293383847266051,2.91437143387135e-09,0.00586767403094958
"154",2021-09-23,0.00250426157616454,1.36810861572739e-05,0.00499484206617182,0.00297361027826692,2.43441239609006e-09,0.00594721812212144
"155",2021-09-24,0.00232318747300404,1.22568796680323e-05,0.00463411806634005,0.00300651666326969,2.03349637055764e-09,0.00601303129304302
"156",2021-09-25,0.00215164554420797,1.0976570400941e-05,0.00429231451801499,0.00303226711637292,1.69860599954322e-09,0.00606453253413983
"157",2021-09-26,0.00198976727068625,9.82613506707918e-06,0.00396970840630542,0.00305063990608428,1.41886771542582e-09,0.00610127839330084
"158",2021-09-27,0.00183754302181439,8.79285647896212e-06,0.00366629318714983,0.00306148632860028,1.18519868617824e-09,0.00612297147200187
"159",2021-09-28,0.00169484745287845,7.86520900229879e-06,0.0033818296967546,0.00306473340045665,9.90011904379419e-10,0.00612946581090139
"160",2021-09-29,0.00156146253136563,7.03275321084184e-06,0.00311589230952041,0.00306038490826091,8.26969844262883e-10,0.00612076898955198
"161",2021-09-30,0.00143709800217225,6.28603910869458e-06,0.00286790996523581,0.00304852078961307,6.90778688270081e-10,0.00609704088844745
