"time","top","med","bottom","date"
73.5,0.00609406830602051,0.00304703443237951,5.5873851624231e-10,2021-07-05
74,0.00610913635218367,0.00305456844380491,5.3542615264359e-10,2021-07-06
74.5,0.0061226992596248,0.00306134988647159,5.13318386675312e-10,2021-07-06
75,0.0061663433671187,0.00308317192973001,4.92341320517685e-10,2021-07-07
75.5,0.00625761892769496,0.00312880970006059,4.72426218411023e-10,2021-07-07
76,0.00634824190800311,0.00317412118075611,4.53509110547008e-10,2021-07-08
76.5,0.00643809361650623,0.00321904702601833,4.35530429481849e-10,2021-07-08
77,0.00652705313921695,0.00326352677882581,4.18434676263615e-10,2021-07-09
77.5,0.00661499761959289,0.0033074990108815,4.02170113718131e-10,2021-07-09
78,0.00679808463557834,0.00339904251113341,3.86688484566529e-10,2021-07-10
78.5,0.0070013903508712,0.00350069536140798,3.71944752255171e-10,2021-07-10
79,0.00720840181418038,0.00360420108603862,3.57896862567053e-10,2021-07-11
79.5,0.00741894582149184,0.00370947308299868,3.44505524254931e-10,2021-07-11
80,0.00763282763324108,0.00381641398248754,3.31734007091827e-10,2021-07-12
80.5,0.00784983029578819,0.00392491530766807,3.19547955875788e-10,2021-07-12
81,0.00806971405009635,0.00403485717900578,3.07915219054127e-10,2021-07-13
81.5,0.00829221584114528,0.00414610806897549,2.96805690749051e-10,2021-07-13
82,0.00851704894191177,0.00425852461405147,2.86191165072722e-10,2021-07-14
82.5,0.00874390270588634,0.00437195149096577,2.76045201716301e-10,2021-07-14
83,0.00897244246204433,0.00448622136419367,2.6634300188541e-10,2021-07-15
83.5,0.00920230956592797,0.00460115491149463,2.57061293734366e-10,2021-07-15
84,0.0094331216200023,0.00471656093409026,2.48178226524392e-10,2021-07-16
84.5,0.00966447287570218,0.00483223655768773,2.3967327279728e-10,2021-07-16
85,0.00989593482857433,0.00494796753005074,2.31527137916433e-10,2021-07-17
85.5,0.0101270570166247,0.00506352862017317,2.23721676382262e-10,2021-07-17
86,0.0103573680303994,0.00517868412331958,2.16239814379105e-10,2021-07-18
86.5,0.0105863767414568,0.00529318847526114,2.09065478056616e-10,2021-07-18
87,0.0108135737537309,0.0054067869779572,2.02183527090345e-10,2021-07-19
87.5,0.011038433079855,0.00551921663771732,1.95579693104305e-10,2021-07-19
88,0.0112604140418317,0.00563020711553612,1.89240522573133e-10,2021-07-20
88.5,0.0114789633925218,0.00573948178783758,1.83153323853182e-10,2021-07-20
89,0.0116935176513216,0.00584675891431386,1.77306118020913e-10,2021-07-21
89.5,0.0119035056441502,0.00595175290791891,1.7168759322343e-10,2021-07-21
90,0.0121083512345217,0.00605417570040437,1.66287062270254e-10,2021-07-22
90.5,0.0123074762290952,0.00615373819509483,1.61094423217539e-10,2021-07-22
91,0.0125003034377464,0.00625015179692326,1.56100122716207e-10,2021-07-23
91.5,0.012686259864947,0.00634313000812106,1.51295121914007e-10,2021-07-23
92,0.0128647800061638,0.00643239007641733,1.46670864718433e-10,2021-07-24
92.5,0.0130353092201523,0.00651765468118577,1.42219248242976e-10,2021-07-24
93,0.0131973071455137,0.00659865364172317,1.37932595273388e-10,2021-07-25
93.5,0.0133502511277681,0.00667512563078587,1.33803628603658e-10,2021-07-25
94,0.013493639621541,0.00674681987568324,1.29825447103309e-10,2021-07-26
94.5,0.0136269955313293,0.00681349782866038,1.25991503388585e-10,2021-07-26
95,0.0137498694537442,0.00687493478801991,1.2229558298011e-10,2021-07-27
95.5,0.0138618427841757,0.00693092145145374,1.18731784838784e-10,2021-07-27
96,0.0139625306514928,0.00698126538339365,1.15294503180134e-10,2021-07-28
96.5,0.0142795710951866,0.00713978560358251,1.11978410475084e-10,2021-07-28
97,0.0146734136642853,0.00733670688653189,1.08778441552196e-10,2021-07-29
97.5,0.0150673539504056,0.00753367702804769,1.05689778722986e-10,2021-07-29
98,0.0154604702392991,0.00773023517100346,1.02707837857913e-10,2021-07-30
98.5,0.0158517948895318,0.00792589749468002,9.98282553461477e-11,2021-07-30
99,0.0162403175440197,0.0081201588205333,9.70468758772949e-11,2021-07-31
99.5,0.016624988946623,0.0083124945193167,9.2010395852533e-11,2021-07-31
100,0.0170047253656137,0.00850236272628263,8.6951556010509e-11,2021-08-01
100.5,0.0173784136165424,0.00868920684935677,8.21711886803494e-11,2021-08-01
101,0.0177449166670098,0.00887245837233183,7.76538568884928e-11,2021-08-02
101.5,0.0181030797952746,0.00905153993432978,7.33849939193328e-11,2021-08-02
102,0.0184517372636956,0.0092258686665232,6.93508526768803e-11,2021-08-03
102.5,0.0187897194569611,0.00939485976124976,6.55384581462322e-11,2021-08-03
103,0.0191158604241501,0.00955793024304283,6.19355627514697e-11,2021-08-04
103.5,0.019429005753194,0.00971450290586228,5.8530604421053e-11,2021-08-04
104,0.019728020696549,0.00986401037593084,5.53126671851269e-11,2021-08-05
104.5,0.0200117984581538,0.0100058992552126,5.22714441414674e-11,2021-08-05
105,0.0202792685443146,0.0101396342968559,4.93972026381982e-11,2021-08-06
105.5,0.0205294050753135,0.0102647025609971,4.66807515319281e-11,2021-08-06
106,0.0207612349505046,0.010380617497309,4.41134103897079e-11,2021-08-07
106.5,0.021017855528195,0.010508927784941,4.16869805122149e-11,2021-08-07
107,0.0214738267597397,0.0107369133995667,3.939371766392e-11,2021-08-08
107.5,0.0219016133716064,0.0109508067044163,3.72263064037236e-11,2021-08-08
108,0.0222984190054679,0.0111492095203229,3.51778359167058e-11,2021-08-09
108.5,0.0226615879169132,0.0113307939750775,3.32417772542809e-11,2021-08-09
109,0.0229886419993199,0.0114943210153659,3.14119618962024e-11,2021-08-10
109.5,0.0232773163750115,0.011638658202347,2.96825615535826e-11,2021-08-10
110,0.0235255926886901,0.0117627963583691,2.80480691373942e-11,2021-08-11
110.5,0.023731729266478,0.0118658646464906,2.6503280821853e-11,2021-08-11
111,0.0238942873641076,0.0119471436945754,2.50432791366581e-11,2021-08-12
111.5,0.0240769819626731,0.0120384909931683,2.36634170263245e-11,2021-08-12
112,0.0248334003968583,0.0124167002096088,2.23593028188033e-11,2021-08-13
112.5,0.0255710202013148,0.0127855101112208,2.112678604927e-11,2021-08-13
113,0.0262854693747877,0.0131427346973748,1.99619440883916e-11,2021-08-14
113.5,0.0269723223513705,0.0134861611851158,1.88610695275796e-11,2021-08-14
114,0.0276271526566775,0.0138135763372491,1.78206582767131e-11,2021-08-15
114.5,0.0282922399639875,0.0141461199904124,1.68373983325914e-11,2021-08-15
115,0.0289745269732246,0.0144872634945664,1.59081591789681e-11,2021-08-16
115.5,0.0296237661346597,0.0148118830748448,1.50299817814294e-11,2021-08-16
116,0.0302360093982712,0.0151180047062356,1.4200069142639e-11,2021-08-17
116.5,0.0308074360559553,0.0154037180346855,1.34157773855779e-11,2021-08-17
117,0.0313344023657123,0.0156672011891935,1.26746073343711e-11,2021-08-18
117.5,0.0318134905177242,0.0159067452648492,1.19741965641398e-11,2021-08-18
118,0.032241555830492,0.0161207779209021,1.13123118930311e-11,2021-08-19
118.5,0.0326157710617666,0.0163078855362267,1.0686842291192e-11,2021-08-19
119,0.0329336667554629,0.0164668333827793,1.00957921829552e-11,2021-08-20
119.5,0.0331931666224157,0.0165965833159765,9.53727511992068e-12,2021-08-20
120,0.0333926170679215,0.0166963085384655,9.00950780393108e-12,2021-08-21
120.5,0.0335308101286091,0.01676540506856,8.5108044401816e-12,2021-08-21
121,0.0336069992594696,0.0168034996337546,8.03957140186247e-12,2021-08-22
121.5,0.0336209076114188,0.0168104538095065,7.59430218882035e-12,2021-08-22
122,0.0335727286519619,0.0167863643295677,7.17357266374544e-12,2021-08-23
122.5,0.0334631191971465,0.0167315596019613,6.77603655034815e-12,2021-08-23
123,0.0332931851327273,0.0166465925695639,6.40042117888813e-12,2021-08-24
123.5,0.0334443402736117,0.0167221701398286,6.04552346526191e-12,2021-08-24
124,0.0340345173140314,0.0170172586598708,5.71020611064835e-12,2021-08-25
124.5,0.0345443334872725,0.0172721667463329,5.39339400945531e-12,2021-08-25
125,0.0349688835021127,0.0174844417536034,5.09407085401142e-12,2021-08-26
125.5,0.0353041088856254,0.0176520544452183,4.81127592510422e-12,2021-08-26
126,0.0355468826129758,0.01777344130876,4.5441010580853e-12,2021-08-27
126.5,0.0356950728592327,0.0178475364317622,4.29168777484469e-12,2021-08-27
127,0.035747583587258,0.0178737917956556,4.05322457250477e-12,2021-08-28
127.5,0.0357043706226136,0.0178521853132207,3.82794436019936e-12,2021-08-28
128,0.0355664328726392,0.0177832164381272,3.61512203578884e-12,2021-08-29
128.5,0.0353357793589126,0.0176678896811633,3.41407219481921e-12,2021-08-29
129,0.0350153736872868,0.0175076868452555,3.22414696446349e-12,2021-08-30
129.5,0.0346090584208565,0.0173045292119506,3.0447339555891e-12,2021-08-30
130,0.034121462502553,0.0170607312527141,2.87525432647712e-12,2021-08-31
130.5,0.0335578953638302,0.0167789476832727,2.71516095207936e-12,2021-08-31
131,0.0334513718794185,0.0167256859409912,2.56393669303867e-12,2021-09-01
131.5,0.0345604295422687,0.0172802147723449,2.42109275901776e-12,2021-09-01
132,0.0356303184947727,0.0178151592485294,2.28616716118407e-12,2021-09-02
132.5,0.0366529794878649,0.0183264897450118,2.15872324898236e-12,2021-09-02
133,0.0376203953693408,0.0188101976856896,2.03834832659564e-12,2021-09-03
133.5,0.0385247186021361,0.0192623593020304,1.92465234474838e-12,2021-09-03
